-5.692326581992940504e+00,-2.302987636059764309e+00,-9.192133413959400201e+00,-5.750561570659341371e+00,5.075978147788092087e+00,-4.350366681427190407e+00,-6.401341618404480016e+00,3.905185727840933652e+00,-5.780950400273933809e+00,-9.693936385021354241e+00,-1.050373299098891522e+01,5.468376850614160567e+00,2.333997155551708502e+00,-8.460409784194922622e+00,-8.312021463062175819e-01,-4.562950374238988971e+00,-1.277430814150711802e+00,-2.269679490492257479e+00,-9.575165504422789908e+00,8.872258723594375063e-01
-6.143550787595021490e+00,-8.441995992654334202e+00,6.654044522119256122e+00,-9.343976178765458496e-01,8.391017041138104204e+00,5.330250089229120469e+00,5.354696590548393864e+00,2.402048736683605412e+00,-4.279451495028216534e+00,-5.924318482046924572e+00,5.290420362047563163e-01,-4.636398796092408681e+00,-3.123559745987967151e-01,-7.660017109957606429e-01,5.321591616591183183e+00,5.345243730327876364e+00,3.688266266384458536e+00,-1.695821280740531511e+00,-4.880578746558372316e+00,-1.993671937840264308e+00
3.136229172156113076e+00,8.986076156400603310e+00,-3.196001714560384066e+00,1.971377253563471932e+00,-7.968228139592668846e+00,-5.499004419732397508e+00,5.838302355298864654e+00,7.768450375136831454e+00,1.873988392069382947e+00,1.039192293332444450e+01,4.335069086267834493e+00,7.759040679014424846e+00,5.670476051791187189e+00,-3.127014060596750245e+00,-1.031458696435365852e+01,-4.811708375897628009e+00,-5.443268466599483490e-01,8.385753788452676716e+00,-9.018128806347750270e+00,-3.636251877562371781e+00
-4.808659456148467015e+00,-3.339033436530491450e+00,-8.057445781515831129e+00,-8.044263508982830047e+00,8.166062772874182585e+00,-3.279136452500944099e+00,-9.932606893755362876e+00,1.551010347293695357e+00,-8.627222333614465555e+00,-7.985888092578659503e+00,-9.642180159540258089e+00,2.646653788471118762e+00,1.324553281841911456e+00,-7.729674896754747948e+00,1.455718263112850686e+00,-1.590616014503569708e+00,-1.126448501430299842e+00,-2.835271411951510778e+00,-8.068840978711191880e+00,3.409868907138163152e+00
-4.164304075327361687e+00,-3.333537472394261236e+00,-6.488638215580221136e+00,-1.032733703995057084e+01,5.327441692540928031e+00,-6.574308585660674886e+00,-5.829869903839209222e+00,5.240761110580089976e+00,-8.216326825605147377e+00,-9.985966228328710059e+00,-7.457311651711757250e+00,4.221360313025337430e-01,2.687127597351648411e+00,-8.450551943144668954e+00,1.754330305779552290e+00,-1.886162524131121732e+00,-2.505635877004285916e+00,-4.246929855948270216e+00,-6.946687587569673639e+00,2.915736404103300927e+00
2.558632228064006142e+00,-9.605878183615701005e+00,-2.454898547145401011e-01,-3.368785024822556373e+00,4.821591237654030415e+00,-8.004185612430605445e+00,2.882918783044634115e+00,-1.348133863846929792e-01,-8.420450300683842926e+00,4.124118996008107274e+00,-4.560493741199931783e+00,4.130056239112512628e+00,-2.079505897028546713e+00,3.248947892189003372e+00,3.285883825416618720e+00,4.640533061216976840e+00,-5.800747919142700937e+00,-6.881538331952814502e+00,2.046323039313264314e+00,-1.118604362574057820e+00
4.502742556458322554e+00,1.015470202381905374e+01,-2.352992897141622741e+00,3.276384239481334060e+00,-1.008455567637162709e+01,-8.087448551644330408e+00,2.463273971046986865e+00,8.531659343560159314e+00,1.839231121249703893e+00,8.992779747522106959e+00,2.979000337514341457e+00,7.582767943261815802e+00,2.845446621182649238e+00,4.605985199040373290e-01,-7.153346507895270712e+00,-4.403699967973158991e+00,-6.145399566374880607e-01,1.220698467097010287e+01,-7.704522227048006044e+00,-6.218429492260680647e+00
-8.140912243198817677e+00,-2.342985905355142950e+00,-5.644957883105156782e+00,-6.169249813675240723e+00,5.366383802779749246e+00,-5.684021075687828883e+00,-5.845692855768911400e+00,5.131022401454954363e+00,-4.068600699659967290e+00,-6.537832276459697667e+00,-9.123532013948681296e+00,1.336477240147105228e+00,1.992972507172965368e+00,-7.843485345493345307e+00,-8.489614143421770898e-01,-3.190639473813274840e+00,-2.400710239601832274e+00,-4.056994197972377592e+00,-6.769602797496416358e+00,7.046132673060867546e-02
1.712618127092417897e+00,-1.033585381285583260e+01,-2.291138672940421728e+00,-5.642953409340265125e+00,4.177817823674561559e+00,-7.714180982326556801e+00,1.699356735946251362e+00,-1.415671603887636465e+00,-9.539051902755558032e+00,5.027086391329026682e+00,-4.917781256054265526e+00,2.935103434214062723e+00,-1.595472274683094049e+00,3.018536636493801772e+00,1.966507100520255680e+00,5.987076353609458224e+00,-9.895059407720639300e+00,-7.272212981700340251e+00,1.846787108372231812e+00,3.844582820368227960e+00
-6.498066022332618097e+00,-1.456600852659581502e+00,-8.615252462473076633e+00,-8.052915685808461177e+00,5.247454871225755824e+00,-7.849672141987019458e+00,-8.691263153147275489e+00,1.300885646671094964e+00,-5.596499934941497223e+00,-8.102020095934074462e+00,-7.480474450173433709e+00,2.832028536805287100e+00,3.407272967595848190e+00,-8.568016049257703770e+00,4.745621326424730446e-01,-3.734074688055238234e+00,-3.447587853723795170e+00,-1.049464338386212336e+00,-8.901076930281607957e+00,2.071155271245990193e+00
-4.568303020489094202e+00,-3.400439994885673833e+00,-7.540820245936300736e+00,-6.351152585274617124e+00,8.291953187585226814e+00,-2.691583736916589142e+00,-9.129413617976696926e+00,5.858705955439521773e+00,-6.217793325803807392e+00,-7.530031861274302685e+00,-7.476244853588942085e+00,4.058417094601158848e-01,1.689342648409687175e+00,-8.051759079201485036e+00,1.229221765917801523e+00,-3.913398457929338381e+00,-1.051643292335727953e+00,-3.884656338856617985e+00,-8.770941607044184352e+00,5.531256320979471841e-01
-4.432072483962160803e+00,-9.998727294154571510e+00,6.896324822731212834e+00,2.137103679189268357e-01,6.087523863602108953e+00,4.339915802293139890e+00,4.692764345746730292e+00,4.111887361480051517e+00,-4.116574235990491104e-01,-7.059978004588669087e+00,1.401740972354062476e-01,-6.331871409809027185e+00,3.157328395453502079e+00,-7.755445299748211507e-01,4.292959759191781188e+00,8.356728425949778938e+00,2.254693748819729393e+00,-6.593938183023901889e-01,-5.209511319190422540e+00,-3.363235680949832607e-01
4.839585257644538174e+00,9.292343544043873749e+00,-1.523608429364363026e+00,2.319015004707723371e+00,-8.627093741257715109e+00,-8.636056318004360577e+00,3.923680058496755940e+00,8.299115323210170203e+00,4.177404204572714441e+00,9.005547296015446790e+00,4.766011078710037374e+00,8.762849563104371242e+00,3.132390975710156678e+00,1.545242991486377893e+00,-8.970168038369973118e+00,-3.834427396618840689e+00,-1.027506153179079451e+00,1.023842159128827589e+01,-7.883504065133822181e+00,-4.161543598554752421e+00
-5.671247199830856900e+00,-7.403991918940695527e+00,1.007892927435339869e+00,6.546403786640451195e+00,1.998089947932242538e-01,9.509390087604455033e+00,-5.077690353596607586e+00,9.088558317169606937e+00,-7.346946959115659981e-01,-4.122830433151816187e-01,-4.971212652421008293e+00,5.039139343843345387e+00,4.958352884762564194e+00,5.327601830580188214e+00,8.839348197155441511e+00,8.694992162233667887e-01,-1.590146361521694640e+00,-5.801400863650765238e+00,2.123390973505422608e+00,9.932571588399955687e+00
-1.012003672127217868e+01,-7.019035412960577425e+00,-9.846012005824871238e-01,6.109268080742096707e+00,-7.925376891709567939e-01,8.643254751143544468e+00,-3.316891423263535366e+00,9.705761184683304066e+00,-8.901801377194408227e-01,-2.122221830224311212e+00,-4.155660781776697732e+00,6.195092679439129668e+00,5.018593627139895652e+00,4.722801707202437527e+00,7.246885195016109726e+00,1.363332151508757306e+00,-6.090106401704846739e-01,-5.118592790702368944e+00,1.392009042161459265e+00,8.827903899753103190e+00
1.871425762385663383e+00,-6.732380393650545081e+00,-1.922575876252466953e+00,-5.650808489007008717e+00,6.335267782358086741e+00,-3.858496896514674646e+00,-5.959589418428339336e-01,2.186533524272195272e+00,-1.024882308868352609e+01,3.912036500775512682e+00,-3.309189985382020804e+00,2.386676793231674587e+00,-4.362849608757785269e+00,2.032245352450810838e+00,2.465855900405567347e+00,6.219709929213153465e+00,-9.624407691494903716e+00,-7.559010687554630792e+00,3.541860006466134081e+00,3.836534454859541476e-03
4.922768931288938887e+00,1.032171669035412620e+01,-2.430374292443632900e+00,2.619903132402571000e+00,-9.087493582927290703e+00,-5.254059607837152868e+00,3.010763496431108521e+00,9.124301597218597237e+00,-3.013350192396802019e-01,8.458017498910022525e+00,3.390695970335401377e+00,6.916732466720574735e+00,2.820419165197737499e+00,1.188262508884023072e+00,-9.294790081462895870e+00,-4.235481935938683051e+00,1.012028602567995206e+00,8.824348502808406991e+00,-6.661115143991626297e+00,-4.746837066772458869e+00
-6.438938739589427307e+00,-1.000133931431626699e+01,1.316389366571733666e+00,4.349192783161449860e+00,-1.130184831030089709e+00,8.846247795340170583e+00,-5.460063530773036078e+00,6.904271567597471737e+00,-8.724252794751061746e-01,-2.621298152562179240e-03,-6.349847627117506832e+00,5.745068323327040538e+00,4.191322646164163501e+00,3.702296845244026358e+00,7.390189268884266305e+00,3.248525420625403726e+00,-4.431093693261457522e-01,-7.340065823564903447e+00,1.716287200358679099e+00,9.209413751305339346e+00
-6.687502208102857892e+00,-9.885586115294204390e+00,6.996170897591288629e+00,-2.983821753412926991e+00,6.229340904462768336e+00,5.623735856109215447e+00,4.287249267604845038e+00,3.159678572513679562e+00,-4.288930145669421989e+00,-9.057921484032664949e+00,-2.820916833223089393e-01,-9.788002513453005093e+00,1.673083259660759881e+00,-2.417364193366403402e+00,7.117307957927169859e+00,8.150615982701179263e+00,1.651472102261719144e+00,-3.516382366131045600e+00,-3.212850125842465321e+00,-6.033761775185808585e-01
-7.683885287324537572e+00,-8.512126579061559895e+00,1.232059383071912317e-01,6.444666078543331622e+00,-3.532864165733372586e-01,8.697694766689924251e+00,-4.376211873202327851e+00,9.019106058365633061e+00,-1.421006049353815248e+00,-6.865177245427293018e-01,-4.621709118670225713e+00,6.999279075417614848e+00,5.196639983296052812e+00,3.549678508758405737e+00,6.498524269060972358e+00,2.390693936220277482e+00,-1.761075802983126382e-01,-4.683998554373721035e+00,1.386328003084039695e+00,9.972277563427702773e+00
-5.709789053010400295e+00,-9.095340458469557632e+00,7.032547062817380734e+00,3.466440263055392546e+00,5.522129861852270061e+00,2.649754903202865997e+00,3.269175881395482541e+00,3.790070269965254202e+00,-5.772934437043359956e-01,-6.295890933786101762e+00,-4.724720094587711583e-01,-5.842042464617433595e+00,9.258961282500186574e-01,-1.627099355949705561e+00,6.331279915225854538e+00,7.667421046911869986e+00,3.049335311541422122e+00,-1.395380952146000997e+00,-5.289536107490393491e+00,2.516781552666342847e+00
-6.138235560109166933e+00,-8.945089375660201014e+00,5.569837940294399825e-01,4.755508577500903833e+00,7.307429601218182746e-01,9.426380833555354499e+00,-4.810194500809007678e+00,8.867904801784634472e+00,-3.793916052103356584e-01,-6.317772647116618456e-01,-4.251026293960093128e+00,3.552706932054582545e+00,2.328793550387647571e+00,2.669475988050539872e+00,7.945278327406891883e+00,1.035359810655461343e+00,-1.479096816497164291e+00,-6.463753737605351546e+00,1.120714568084522300e+00,9.363695872495643613e+00
-6.069821455329311277e+00,-3.321715842645818650e+00,-8.923103430830046534e+00,-4.845415533018334386e+00,9.250502348140020814e+00,-2.331765036643763889e+00,-9.160464687339452183e+00,2.990998630235190081e+00,-9.437705423879309663e+00,-9.254604460918654851e+00,-7.560668173292006244e+00,5.827973280249367782e-01,4.097703371588039545e+00,-8.140185315990599690e+00,2.697891198762537357e+00,-2.249305731213660398e+00,-2.407312748352739007e+00,-1.073976511434043601e+00,-8.614777905610766950e+00,1.618249477807413239e+00
-7.251838578712096250e+00,-7.204222750358232119e+00,-1.147607786130838692e-02,5.634230531727358660e+00,1.396531026025194411e+00,1.009529890158966481e+01,-4.464697612854133801e+00,8.977046630699687668e+00,-2.198770553195681821e+00,-1.250220066993271706e+00,-5.192251729793083470e+00,6.808380001581547880e+00,3.317885121060782261e+00,3.132612323352000239e+00,7.648148082575129791e+00,2.301407031897932054e+00,-3.912974335793569569e+00,-5.859293591728075512e+00,1.980087804492338455e+00,1.023593750797794044e+01
-7.612777905424039204e+00,-1.019653231664935156e+01,8.096709598598033963e+00,1.075138557092522706e+00,7.055861818818929265e+00,3.121857671112162169e+00,8.022235321092511029e+00,3.399016561816301518e+00,-3.139364692438602056e+00,-7.799791266211351548e+00,-2.236187448015982682e+00,-5.803380665998072452e+00,2.109906709926134383e+00,-4.498734071147278968e+00,6.013427487645430780e+00,8.658206245436694815e+00,4.538857775481718981e+00,6.066661263711270458e-01,-4.922167821816356259e+00,-3.607935846112276801e-01
6.672211476486303861e-01,-1.150840257833796265e+01,-1.143601995853432918e+00,-5.218670976507874926e+00,5.059365300758203787e+00,-3.862825226759891706e+00,2.623314622323861034e+00,2.563449785057771990e+00,-5.803154152200824534e+00,4.371784143755987451e+00,-6.062656934071194215e+00,5.104208871621942478e+00,-4.827648459925685032e+00,3.556167648321177488e+00,1.718546235655858068e+00,2.162201424171233288e+00,-1.149028312073124880e+01,-7.953738884420409327e+00,3.263276241026801916e+00,3.630355462872257855e-01
1.515577091679490174e+00,-9.617144795853644013e+00,1.035177072963047173e+00,-4.259691255276119470e+00,5.873308985992534481e+00,-6.615158335978748028e+00,1.714513415137712604e+00,8.560611753715080541e-01,-9.025897552632700993e+00,5.332683944551074084e+00,-5.163421923527302226e+00,6.533716717843891075e+00,-3.609855082436609575e+00,1.684343986445157704e+00,1.494339043706759185e+00,3.397794562925789297e+00,-9.509364956344390052e+00,-8.473422459035541365e+00,2.587943128764567113e+00,1.656317148166527087e+00
-6.138691724260715965e+00,4.267550874885563950e-01,-5.001824813927648883e+00,-5.847080653567212849e+00,5.274718989434211025e+00,-2.615972823211138110e+00,-9.937557839724954434e+00,4.482446866435473964e+00,-6.440257287102507000e+00,-7.980545200157883379e+00,-1.086954442937737930e+01,1.429513808627487670e+00,3.801852745694947799e+00,-9.923041569046594290e+00,-2.213366238611985448e+00,-4.413475912513278310e-01,-1.980532858027730381e-01,-4.167186187016939769e+00,-6.647123282043487791e+00,8.235679595840352807e-01
1.250778596025603928e+00,9.585747449190348490e+00,-3.904995816058797420e+00,2.678424844742143041e+00,-1.083918457819030579e+01,-5.360036514585456935e+00,1.377169548484091344e+00,7.329585795883425625e+00,2.051707852458600101e+00,1.079512619484349756e+01,3.040720711906899965e+00,7.247104872241763474e+00,2.502825682939673779e+00,6.522427543155590035e-02,-7.491518945563708343e+00,-1.638437403134309411e+00,-1.564440039245751812e+00,1.025952667583951872e+01,-8.768713290987525610e+00,-5.819185110949663731e+00
1.506866696264797634e+00,-9.388385365007845706e+00,1.263073562376010983e+00,-5.253773363589490764e+00,6.762654074297800300e+00,-6.214494799886913334e+00,1.493983714690913622e+00,1.620042707859931541e+00,-6.320469523406236689e+00,3.485614512369821671e+00,-2.333144422332813051e+00,6.000664507416496818e+00,-2.577613873126216593e+00,3.467624395977872531e+00,-1.403192540733457783e-01,3.239511070045587360e+00,-9.458713815248088963e+00,-7.738714840340594314e+00,4.577242063413251572e+00,-2.613892310917820261e-01
-5.475137456198360120e+00,2.416863376952815834e-01,-7.672273010728456910e+00,-7.553721872641131263e+00,7.562708534181433073e+00,-6.391654993993769907e+00,-1.067942465703320032e+01,4.161415089669736389e+00,-6.923677154509197074e+00,-7.039599881377151647e+00,-8.908694195738181776e+00,4.538940484183948243e+00,5.519893554252695900e+00,-6.975021385914678795e+00,-4.205300192303749185e-01,-5.719339938465902939e+00,-1.969880862589332704e+00,-2.526148674404587346e+00,-8.417253422357051207e+00,4.564972158027251758e-01
4.755169272066581243e+00,1.033444758956286158e+01,-2.767211610821374013e+00,3.115206872702894092e+00,-9.610175241707446858e+00,-7.427025287718356239e+00,5.843583125926525845e-01,7.763297223517065859e+00,4.520619207774829285e+00,1.022052804946404692e+01,4.049271356274925182e+00,5.102520888566430379e+00,4.439479934496302072e+00,-1.764677103157425986e-01,-1.073330628196027980e+01,-2.990001207124944216e+00,-4.835776230341586324e-01,1.182778619758341598e+01,-8.925928338482872704e+00,-4.401824507065057901e+00
-7.409382608321214647e+00,-2.176821200597291561e+00,-7.153569116349857815e+00,-7.123283598800536076e+00,5.718019361213084295e+00,-7.960107724553970421e+00,-6.387668305216040565e+00,5.484054053837887466e+00,-7.609066781329455686e+00,-9.419344056606202997e+00,-9.037685216861694570e+00,1.131039531934842968e+00,4.861722178355689650e+00,-7.113915101024090859e+00,-2.354296707760300533e-01,-4.814696309376989447e+00,-1.502332150093692809e+00,-3.833592706897018587e+00,-8.743113766502172979e+00,1.973978275948950589e+00
8.139405743803649340e-01,-8.469991831933443294e+00,-1.921911709034344495e+00,-3.052713778291811675e+00,4.085887589082783933e+00,-3.353329293127174537e+00,2.020170328875136256e+00,2.330440878897799717e+00,-8.415375779843159876e+00,3.841329159387693259e+00,-4.175333858619999283e+00,3.656808306073880743e+00,-2.708024553255286904e+00,3.081112924929926056e+00,3.106249715725527771e+00,7.554099893080810091e+00,-1.220745013620203601e+01,-8.489947146176410442e+00,3.478656486034317208e+00,1.261749158039642937e+00
-5.503862515298698632e+00,-2.327224487590926927e+00,-9.163778347362484311e+00,-7.242038320960325848e+00,8.891605167405401744e+00,-3.155733538965014962e+00,-8.086636929270966334e+00,1.521368293561609075e+00,-5.919964057497621113e+00,-7.621921920813858442e+00,-9.703117377346849537e+00,1.943776953634553717e+00,3.387801047626130213e+00,-6.590228974428052666e+00,2.429400356850545784e+00,-4.703189777064203270e+00,-3.968808550574959959e+00,-2.350279058118855957e+00,-8.956477508727429537e+00,9.704722902064493173e-01
1.935909090051983750e+00,-9.599965502516372595e+00,-3.422820179082679104e+00,-4.209818795964060278e+00,6.683364874852118831e+00,-3.630213415876927030e+00,4.132326911460990182e+00,2.658836077884293658e+00,-6.696221337621649283e+00,2.377376966160242411e+00,-5.212053718855015561e+00,6.260289143646819987e+00,-3.140676909608778100e+00,3.439363595557913378e+00,2.452008599717278248e+00,4.277343215360673412e+00,-1.096061791434914845e+01,-8.016396731300060807e+00,5.090356172959899617e+00,1.080753930640551586e+00
4.153312007672636419e+00,7.168437011107874568e+00,-3.098289241328949117e+00,2.187281024955774367e+00,-1.002604607397788250e+01,-6.728988577034952456e+00,3.324099531706312671e+00,6.709045147850003943e+00,1.553849113763280609e+00,8.949803683243549912e+00,5.025667814620167206e+00,7.223290542971049000e+00,1.810472857121757206e+00,-2.835511028611369166e+00,-7.649345594356233846e+00,-4.650086057771773085e+00,1.335225766254334090e+00,8.956880486224031657e+00,-8.985957224748396754e+00,-4.688525132302095777e+00
-3.617119107643419262e+00,-2.456687288814136672e+00,-8.343427458653847495e+00,-8.251023303076081561e+00,5.911883615293284322e+00,-3.284398388313454653e+00,-1.059383362324219036e+01,5.401783685800989332e+00,-6.165661646411037644e+00,-8.746859280572444106e+00,-8.107143763680392468e+00,2.610377907068859304e+00,1.601885530830021720e+00,-7.568007041812884417e+00,7.794810725536827078e-02,-4.096215189913173127e+00,-3.349441349750928332e+00,-4.647041079439638622e+00,-8.747523278134798019e+00,1.600845467074880846e+00
-7.418224010985275285e+00,-8.942763411426753350e+00,-1.314722427186768128e+00,6.350892252695151008e+00,-5.797127669967558905e-01,6.984797072351931924e+00,-4.311736730341220181e+00,9.874113783582775028e+00,-9.747113813267217486e-01,-2.342445362575599432e+00,-5.042850512630786319e+00,5.487358861270153376e+00,4.428343837752629852e+00,3.064800312674017313e+00,8.711800026056431889e+00,5.409451901668204776e+00,-2.897624283701635939e+00,-6.405607719619824891e+00,2.456508726049386304e+00,1.169876422370224489e+01
-8.001342927091586787e+00,-6.804426451840431156e+00,1.485230960169187098e+00,6.016606056071243103e+00,1.850538380959554363e+00,8.148934574974918021e+00,-5.035170217504046697e+00,8.344570042695595546e+00,-1.054323710669303749e+00,-2.181852468429835490e+00,-6.183121000978492710e+00,4.475472187158446857e+00,4.412318119494218038e+00,3.985409116263083806e+00,7.673406697835803314e+00,2.557906880677481176e+00,-1.133324213411746051e+00,-5.329090370636316187e+00,6.702584735820296125e-01,1.026147216004180152e+01
-6.181127489966783628e+00,-8.700632189764821334e+00,5.838076334586330240e+00,5.965411015452478649e-01,7.033110289140958038e+00,5.109575579193171180e+00,5.805381006563432145e+00,7.674312512921494189e+00,-1.021725113610016278e+00,-1.009020861478786024e+01,2.338491546884668093e+00,-4.058617964808988177e+00,1.220845385689514284e+00,-1.748672890992192031e+00,5.933483594515204018e+00,7.865698941222801110e+00,1.922094001789274031e-01,-8.732504881893283777e-01,-5.904061650319292198e+00,7.793874421002957575e-01
-4.617828097075624250e+00,-8.138312656418991153e-01,-7.941116492053316378e+00,-5.941203556949036013e+00,6.499806194235889123e+00,-3.071337573701057533e+00,-5.813459111426467985e+00,3.011500214514477136e+00,-5.429893335204231342e+00,-7.754902122386930330e+00,-7.861368325129475920e+00,1.528899694520327923e+00,3.566641720632831802e+00,-7.758497925061620393e+00,1.217006965803698382e+00,-6.314149429493930654e+00,-9.916877297458381868e-01,-4.705116492047475063e+00,-8.557394892815850085e+00,4.495816379114383476e-01
-2.691065744658589498e-01,-7.361571894313664544e+00,-2.349025436792743893e+00,-5.274409297583459555e+00,5.170524140289559867e+00,-3.723536342306098312e+00,1.113596780341911563e+00,8.608838665048086369e-01,-8.874770319002298180e+00,3.256376977708250298e+00,-4.168848244231246447e+00,4.194727352458091474e+00,-3.142356873901547942e+00,4.764686478314384743e+00,2.917062204952332038e+00,4.094743803165361129e+00,-9.205076900861810074e+00,-9.222184327626832712e+00,3.714166502334189435e+00,9.421073180013144199e-01
4.590516101790988124e+00,7.987401831132733498e+00,-1.925830534924148463e+00,2.179353381419929736e+00,-1.108064987988524486e+01,-5.093472936917594396e+00,2.840915386420094446e+00,7.839415218001397179e+00,4.150340723297534229e-01,9.901879833736197511e+00,5.581983900876892335e+00,5.079199148200712166e+00,2.973672318395715664e+00,-2.069567578356429904e-01,-7.901395764331704541e+00,-1.897107569991582032e+00,1.209521188713338136e+00,8.958279186606782574e+00,-8.491730670582070317e+00,-5.157231669643198124e+00
1.946319375698299270e+00,-1.024930886232012384e+01,-3.440809742951470795e+00,-5.050601481801158421e+00,5.314609340157522510e+00,-3.384120414330131776e+00,3.720841709119021345e+00,1.780842885942444331e+00,-7.772417536674660177e+00,7.434034300272485574e+00,-4.119924899861467260e+00,6.147889513914307713e+00,-3.754899882821177037e+00,9.420864472399301803e-01,3.996650138635815530e+00,4.132150260415759391e+00,-9.014815883392232720e+00,-6.904368606028049804e+00,3.804381668326081822e+00,3.741621315814438020e+00
